Date,VTRS,SRFM,MANH,PMM,RCKY,WKHS,ROOT,RMD,PESI,CMI,FVCB,HUMA,AREC,WSBF,VRSN,FEAM,NWFL,EVF,PCB,TIL,BLD,RCL,VBFC,EPAM,LFVN,ESS,PDSB,HBAN,FCCO,GSIT,PRPH,ENB,MFM,BLNK,CLSD,HNVR,PCYO,GHRS,PHG,RTC,VEEV,CEG,NTIP,MOND,EPD,GWW,MDT,TCBC,A
2021-03-21 00:00:00-04:00,0.7530704780476991,,0.20568391813990505,0.7331851772388558,0.814557411531823,0.1922981429203972,0.4238257142242256,0.36680249589259684,0.42082430202246457,0.8935200787600075,0.6951839843205156,0.6395443260385074,0.30698527627266925,0.7012026460356935,0.6582882804497823,,0.1406440264451414,0.4692149234984955,0.43183578104738485,0.6610105923056895,0.2703325613621571,0.5325131241863501,0.47366235478579477,0.4995459324831561,0.7562751496099618,0.5077774459072695,0.16725477987629325,0.7103196524667441,0.46566664611399045,0.6260622839141724,0.07521981729376614,0.3822813839953043,0.8517166911993153,0.5412664502689656,0.25834746608808373,,0.6975665780383188,,0.9221771191590227,0.5799086771909927,0.5359044864188488,,0.635226669305083,0.6188780216768989,0.3143023966344358,0.2139870249559469,0.8346795633291058,,0.3558973368313729
2021-03-28 00:00:00-04:00,0.6906715630968787,,0.19421486273974398,0.7719613866366681,0.7367482335707748,0.2012422336370718,0.41455503287849554,0.4090057173490165,0.4186551065887546,0.7997915056196936,0.6961306620673029,0.6395443260385074,0.31433821019835884,0.6816563037576808,0.6631698877636034,,0.10567224007704934,0.4692149234984955,0.40986581224521046,0.6763511943690694,0.2126928722978909,0.5175229779986277,0.5199825098510389,0.5502033415766463,0.7722049791830066,0.506120342078183,0.4191954895308244,0.6966186765038478,0.4449355575992544,0.6883852365951436,0.13089755932095848,0.3630898936985667,0.9017802723548458,0.6224269973484311,0.26450225342065004,,0.7276940648364777,,0.9341147158185243,0.553424661948577,0.5817706730498017,,0.7315819332631974,0.619768514025711,0.30031657642653364,0.1924156917761084,0.8679436220570598,,0.37121244634194484
2021-04-04 00:00:00-04:00,0.6831028504524053,,0.2246584498084545,0.7985220471184058,0.8629255940493619,0.223850925163439,0.41362796081448555,0.4323055409226506,0.4186551065887546,0.8059175334710642,0.6715181691259147,0.6452399886653211,0.3216911441240483,0.6842061038156888,0.6479019088856441,,0.10785802529287936,0.4818884692279273,0.4052052436337289,0.6535273829269396,0.2242121476549418,0.6255556066916087,0.5315626952483774,0.5509535387730162,0.7276016923247726,0.5536405910596458,0.6923077026619008,0.7115651711424902,0.532645811069064,0.6742209445178029,0.011211334765797054,0.35575232209310137,0.9375506145046528,0.6206626343778634,0.28681337584391614,,0.7334878292987185,,0.9245220117776405,0.6200913315183618,0.7470700475304936,,0.7315819332631974,0.6099732680328257,0.292546259167183,0.2040435052054821,0.8564164837723636,,0.4488527525448569
2021-04-11 00:00:00-04:00,0.699321340483642,,0.2378985181165627,0.825083029748642,0.7916361571812653,0.3152795028200875,0.43124229073630543,0.42891416346169375,0.390455514232827,0.8926882649752503,0.7434622924565053,0.6541904043332664,0.4025735049605198,0.7300976756930553,0.6410468656172847,,0.12242961589767054,0.4734393537498831,0.4424875123363422,0.5697154607218841,0.21364919149970318,0.6338260811302009,0.5143792983969269,0.5602321381960598,0.7483105297563033,0.6191216571305174,0.7332392446421228,0.6829178358057948,0.5166989951042873,0.6473087558005195,0.032886780458461606,0.38848955129549356,0.8938315668128443,0.7141737222513029,0.336821077949157,,0.7833139384575111,,0.9213245002157584,0.6264839978237065,0.7308225098513154,,0.7866421100310348,0.6117542527304501,0.3570371750255743,0.2090963862422086,0.81129594772818,,0.4457893997154232
2021-04-18 00:00:00-04:00,0.7360832664871533,,0.2960870304284029,0.7926198034024359,0.7977687230108088,0.37689439736694436,0.5466625858808841,0.5122532439804957,0.3926247613842355,0.714896896936537,0.6734114117719812,0.739625731723388,0.319852910642626,0.7514501263454902,0.6591192091929279,,0.1319007301647841,0.48736584794957816,0.40986581224521046,0.6235945454119403,0.20252118587295387,0.5926805930514937,0.4900988131831263,0.6118766361801156,0.8152152915105892,0.6783728490287451,0.6824277170612394,0.5384371283598437,0.5422140307968024,0.6189801716458382,0.16199720096099524,0.423484318973141,0.8660101424251838,0.7284846331088746,0.355285439946856,,0.702201567506738,,0.924948363588082,0.7287670941769516,0.7889941635863779,,0.9999999999999998,0.6179875293280866,0.43473712965224154,0.19803689981673844,0.8101433972083212,,0.5207665683157567
2021-04-25 00:00:00-04:00,0.5771415604016588,,0.25670435125119373,0.8486921656867716,0.7793714888352175,0.36049688587282186,0.4873300523729849,0.6306989702511006,0.37201737890514197,0.5023469396295068,0.6222932960906462,0.663954430663911,0.2665440958544336,0.6904751349583091,0.6816576164690931,,0.10348661027825701,0.49161220607407197,0.3486161289669506,0.6617589018250931,0.14544661260834368,0.5466762860286851,0.5853539944271411,0.6159434375894766,0.6368023968772509,0.5926106646674372,0.6443190377243998,0.4062992025866967,0.5709193407243793,0.5552407559867967,0.09225866829679574,0.41896822591439253,0.8803271500871799,0.7241717292289704,0.636867253895176,,0.6292004004989827,,0.8100490486638887,0.6611872052264489,0.8288941247159706,,0.9793526379472637,0.6170970369792744,0.3212950385744837,0.1520329327014247,0.8010863016601275,,0.5404757721387532
2021-05-02 00:00:00-04:00,0.6106600631876731,,0.30586948652721535,0.9319946130328076,0.8104167056782683,0.3788819730817609,0.48918419650100486,0.675037699091064,0.3611713500188938,0.6004946383222634,0.6705716042266354,0.663954430663911,0.3088235097540918,0.7218336191717147,0.7290194454442105,,0.09037220981735228,0.5001031374961786,0.3992135281831045,0.6984266391994387,0.19782654606264172,0.5836865368880961,0.6970453408064328,0.6408773728518324,0.5619326782031764,0.6335694407902857,0.6076217560580742,0.5749490322071005,0.5485936031503837,0.6118979918368317,0.14974580479692323,0.4550921438702571,0.936174579082564,0.7827877214437645,0.6491768285603087,,0.7230590753680582,0.6771653757645821,0.7991772891916809,0.957990863364422,0.8594715282800504,,0.6558740313578191,0.6162066295524865,0.3407201166191183,0.16504066784839866,0.8394608311782268,,0.5707063964217656
2021-05-09 00:00:00-04:00,0.6257973739813065,,0.3229044354331776,0.9201472798505619,0.8039009799649928,0.34310558652129103,0.43402350692833536,0.7129075916162504,0.3590021545851838,0.6128726398176911,0.6270264591295667,0.6672091061074594,0.2628676288915889,0.6957014524105414,0.7664104464684893,,0.1406440264451414,0.5043494956206724,0.43516437366000027,0.7388359812631592,0.21508367030242181,0.5508115232479812,0.5498666464120343,0.6273147811349986,0.5906062197548982,0.6376513739105447,0.6718419316717897,0.5422260318813827,0.5501876014652809,0.5524078975713286,0.10922211362829393,0.48049180146718395,0.9242072728692672,0.6869241745373429,0.719956956255674,,0.7033603425005593,0.774606299582148,0.7556904206580872,0.9452055307537327,0.8790751541688796,,0.7384642057383737,0.6224399061501231,0.3686921145867934,0.17269102229775235,0.8709067207073009,,0.5938202218722894
2021-05-16 00:00:00-04:00,0.5825479145709254,,0.32332598874905605,0.8905268529297072,0.705782474914012,0.3135403562992944,0.41501854926331566,0.6950089484900555,0.3242950276458251,0.6236253894470489,0.6203999405970717,0.65988606696008,0.2665440958544336,0.7109233724235067,0.7840672464308338,,0.11150084523555859,0.4924454652520982,0.4404902738528006,0.7350943765737842,0.17183221420064365,0.512457353813362,0.5125115123685473,0.6500967493513268,0.5412240935712431,0.7336128310677057,0.5906845801977798,0.532157322751655,0.5916514053556585,0.5467421807403923,0.12712795903202545,0.45565659199583575,1.0,0.6481082639681778,0.7399600517719409,,0.7566627766408155,0.6918307468358851,0.708579434719314,0.918721515511317,0.9072554679901138,,0.6971693000904986,0.61353515250605,0.35470611560295584,0.1932274141893905,0.893084302218371,,0.6099552038165847
2021-05-23 00:00:00-04:00,0.5230799651293077,,0.25687304978511216,0.8549837258632254,0.6352597439075783,0.2685714261343549,0.36356614794668607,0.729613167951346,0.2939262398561876,0.5726132608876262,0.8428588291213377,0.6493083523691522,0.17830880109227262,0.7003602461831955,0.7498961537175388,,0.09095020577992852,0.47111703900280233,0.4191862585017375,0.6946850345100637,0.16944141619611264,0.40969707567372105,0.49869036497782426,0.6498796187140221,0.6113148043868315,0.7875998104260766,0.5081157637509016,0.4792969041664821,0.5916514053556585,0.5155807381702427,0.11770381189091317,0.3896181935195919,0.9224208036861792,0.5506763611842185,0.6676411905580076,,0.6917728135760778,0.5910433272270642,0.7073004639656086,0.7570776352743495,0.8752396480106593,,0.6765217564953601,0.6144256448548623,0.31507899929812533,0.18584082323325402,0.8538598874722017,,0.5952870572153686
2021-05-30 00:00:00-04:00,0.5403795199028347,,0.33580710667344893,0.8258924278512199,0.7354863232886423,0.25913042964209043,0.3459518180248662,0.771314158766121,0.3058568406004415,0.5578596400481493,0.789847357946428,0.6493083523691522,0.18566173501796215,0.7258878012639474,0.6751141516689811,,0.10346391939077759,0.5137733815508567,0.4977453419706902,0.7141413674763419,0.22768966599533724,0.46479892035359904,0.4957018780062108,0.7084139176280226,0.7785767930390786,0.8114902614292014,0.5285815347410127,0.47552098606988547,0.6283302859517144,0.5651557942112713,0.2618928287742185,0.374378856210142,0.9184174828653453,0.581650641932344,0.6814894987417082,,0.8586326554529088,0.5816929071034845,0.7424736838896426,0.8383562068565787,0.9693159507342376,,0.752229476858336,0.61353515250605,0.2871077164341924,0.1969409181268157,0.8992076946662457,0.00881590179746361,0.6403589444535394
2021-06-06 00:00:00-04:00,0.5565981244293841,,0.42410193766544135,0.8645417107406081,0.7904865230923905,0.2777639697388245,0.3445611902816664,0.8464888120641005,0.25379609847370466,0.4910942852249667,0.789847357946428,0.6476810534461698,0.17463233412942789,0.7399721627510334,0.611030258136263,,0.10420028531459757,0.4753817553466404,0.5976090626604987,0.5506332539691293,0.24438167443546122,0.4560115905582759,0.4964491097223849,0.7132309162337536,0.7514962260180083,0.7860648043022871,0.5843331224245807,0.5082441216604463,0.5884614564927775,0.5665721896486693,0.23362048496340138,0.40485778485610036,0.9744646110174511,0.6310527303249153,0.6491768285603087,,0.8864425922634253,0.6993110829347488,0.7019711933515199,0.8438356102344323,0.9674514392211352,,0.5113414077342513,0.6242208908477476,0.24636611094763006,0.16836871058791758,0.9450523683082765,0.0,0.6526266270119216
2021-06-13 00:00:00-04:00,0.5760604956593682,,0.48144708598696817,0.8585962991258342,0.757333077481577,0.24198758317835467,0.3232385721038066,0.8646389618088521,0.2678958946516685,0.45333524667514347,0.8703112424555799,0.6484946641088692,0.15441176583378166,0.8077529954597138,0.5854798728392163,,0.1358531408462238,0.526570845260864,0.6276814420856464,0.6277103334071954,0.31458378160105005,0.4772045531383977,0.5110171955672267,0.7886840536856103,0.6559180069785329,0.7777904051664453,0.6280875270481853,0.5887935241685813,0.6269611198139131,0.53682721005659,0.24398698337048708,0.41558255326915683,0.9624537996743694,0.6181140934685269,0.6907216797405576,,0.8679026343897477,0.738681124719952,0.6672242405603084,0.8018264735988543,1.0,,0.5182238617518296,0.6322350672209839,0.2368582703714286,0.1597115087591061,0.9008626913449567,0.0,0.6855636162786043
2021-06-20 00:00:00-04:00,0.6517468206369101,,0.40394677361802,0.8585962991258342,0.7059741320747177,0.22484471302084727,0.23331273907231745,0.8672138965477267,0.2635575037842487,0.5613608106091674,0.8390723438292047,0.6566313915165318,0.1341911756246638,0.8130343654131984,0.5390527792688427,,0.127019547267061,0.5831439929484041,0.7147761030363623,0.6060090147903494,0.3361443422489857,0.47689442414974115,0.5427694114186565,0.8080901345182738,0.5953851433468518,0.7116581513339897,0.5829216574517124,0.6429124468544434,0.7328346245457187,0.5694051156048096,0.16765165020065476,0.43312921835746865,0.954447370252848,0.5912566347239513,0.7676565947684895,,0.840092697579231,0.7632874243021001,0.6682900777476024,0.7972602460549454,0.9093329457672467,,0.5113414077342513,0.6179875293280866,0.2424042574416374,0.1597115087591061,0.895897837399332,0.06171045977432987,0.7326357523327531
2021-06-27 00:00:00-04:00,0.6236349010107876,,0.4141507830327107,0.8912998482519501,0.6549986554269497,0.21217390006856296,0.25278121312215734,0.9364111834848878,0.2516269030399948,0.5038111360167616,0.8996568984358884,0.651749417150001,0.13235294214324136,0.768140499391863,0.5764436218096685,,0.11965853011850092,0.5831439929484041,0.6571595903757498,0.6127439146496957,0.3051510570451236,0.4698645445388647,0.5125115123685473,0.8520353512053418,0.6208726515707388,0.7286079371514851,0.5525759008609402,0.5938276758361805,0.5692121128904812,0.5311614256849814,0.05267737720039972,0.35564613878234885,0.9604175473802696,0.5561654571889516,0.7615018074359231,,0.774043959520672,0.7485236820990447,0.6682900777476024,0.6684931344592845,0.90357976781475,,0.531988769786987,0.6126447450792624,0.16792423618875496,0.1440282119031593,0.9217161122044473,0.1961522159787208,0.8513162168761141
2021-07-04 00:00:00-04:00,0.6574058659612534,,0.47065269604320226,0.8710083586260176,0.6895564028607264,0.21465838155896944,0.26946849062715206,1.0,0.3069414124584471,0.5906202432243921,0.8542185106927527,0.9625711936004031,0.23529412667025304,0.7839853819190006,0.6511216587131741,,0.14836685445707265,0.5445705693776235,0.6698887122548357,0.791218446914408,0.31914802027730993,0.4824769825648274,0.5640615562918716,0.8782524899760082,0.6845913799971897,0.8359814153503726,0.9230769761422408,0.6554982994503922,0.582045117082739,0.559490077380335,0.05456222615112616,0.48134075989908487,0.9242635112077702,0.6004705385461742,0.9076781166406525,,0.8227114041925089,0.8129921607219092,0.734373253524113,0.8100456657591811,0.8871724241527154,,0.5457536778221443,0.6188780216768989,0.2653821496519051,0.14129888866882,1.0000000000000002,0.20717198662456093,1.0
2021-07-11 00:00:00-04:00,0.5386620902126888,,0.446955634859165,0.838183520590202,0.6891720074755558,0.20819874863892981,0.2880098926129819,0.9986787832010013,0.3221258322121152,0.524570350319141,0.8580049959848857,0.9658258690439514,0.2187499815105083,0.7628595157717206,0.6608848733408168,,0.12039458520824575,0.5755138580333403,0.67658846101253,0.6860793323060301,0.34262115300072504,0.5044970083634264,0.5031725822266477,0.8459154482815336,0.6622899051011377,0.7449579096517014,0.9110797930822772,0.6680840167814976,0.41200496452873825,0.5623229357958032,0.09225866829679574,0.4681402437669062,0.9001614570865399,0.5549892276724606,0.9076781166406525,,0.6848203846268816,0.8715551800097846,0.7228620086750526,0.8438356102344323,0.8082250172283204,,0.49757631815669057,0.6188780216768989,0.20833367598720964,0.11192836717308496,0.942238697036806,0.18072449443414973,0.972663335124822
2021-07-18 00:00:00-04:00,0.5136059359865868,,0.39930852902985214,0.8829449269423582,0.6866728969400684,0.20372671512747825,0.2736403149151969,0.9380468080131907,0.3362255766723803,0.45373900806563405,0.8750444054944997,1.0,0.16360293324089356,0.7329300785908259,0.635957644980266,,0.13438087524969644,0.6401041930937912,0.6176318880457486,0.7268628576756309,0.34327322499913104,0.5275509026216666,0.48636294786431167,0.8201326912797258,0.5619326782031764,0.7488950602470998,0.8849682968054011,0.6365188835131637,0.479379456683771,0.6118979918368317,0.038541278504380994,0.4595310127030041,0.9424902506065251,0.542834768754841,0.9338359994894856,,0.6558516728225438,0.7701771581481148,0.7228620086750526,0.7397260751197514,0.8046026399037979,,0.5182238617518296,0.6357969516942081,0.20120266147310661,0.0859591241289771,0.9184063910280427,0.1520729201933828,0.9287918867376428
2021-07-25 00:00:00-04:00,0.5168740901916218,,0.39087540384383024,0.8205162526333627,0.7101257257847027,0.17440993779327651,0.23053152288028755,0.7886667459044578,0.34381778654921435,0.45713607432475634,0.8797775685334202,0.7339299914989907,0.13786764258750858,0.8103935838531207,0.5103862923224116,,0.13364466474291437,0.6444104704064233,0.6812781884076148,0.7029165534082172,0.2614214413424393,0.6158378899303159,0.6029108605056512,0.7441070856492706,0.5412240935712431,0.78724152371709,0.8383910295384145,0.7521929136371854,0.489003640426648,0.617563708667768,0.04231087879331402,0.4807669127723151,0.8900833346066541,0.5085277691586102,0.7691952549162048,,0.6813440596454178,0.7913385908072553,0.6614686181357781,0.7579908982018405,0.7254421041457054,,0.5462157032362651,0.6233303984989353,0.18535578377694195,0.07734361621473151,0.8891987820988179,0.38789669426068807,0.6894311224940917
2021-08-01 00:00:00-04:00,0.5201423588919694,,0.3740091534717862,0.7875714142818415,0.6970536572483491,0.1421117968868499,0.22265142998338755,0.7364624434880476,0.4088937012782107,0.5582872841902509,0.9053367392215959,0.7306753160554424,0.2187499815105083,0.8209825944273539,0.5027004787943592,,0.14615853377080135,0.7052396652786665,0.6899878203346311,0.659139789961002,0.27893936785032336,0.5682828590911351,0.6133701983287285,0.7663757483634246,0.5507819407551504,0.7904656592975847,0.7889908323256911,0.769988897461674,0.4954209559532292,0.49433426628389565,0.06587117343670501,0.5582502463744938,0.849769359146094,0.4851989989635078,0.6768733715568572,,0.7161065359119964,0.6259842275782341,0.6392988320585399,0.7488584431140227,0.7212869860217722,,0.5042278502384108,0.6224399061501231,0.3208459534245782,0.11602222432500875,0.8552699212348964,0.4275678259453164,0.6450239855086926
2021-08-08 00:00:00-04:00,0.5016227420665627,,0.4457750024802931,0.853461735281881,0.7264660817210844,0.15254658123652268,0.2263597182394274,0.7464631331503035,0.3817787324979873,0.5869716936320626,0.9214294709844228,0.6680227943677424,0.23529412667025304,0.8174271686798014,0.5912962155577817,,0.16254928079988784,0.6965896292889076,0.7107564748910055,0.6580172971357182,0.32301674201986175,0.5537061656395615,0.6865861496143826,0.830082503918699,0.5444100426325456,0.8339927128353155,0.7014820230784823,0.7865136622902185,0.4472961327726739,0.5042493045083702,0.0960283173919887,0.626549739704823,0.9080369466784153,0.5095079541904091,0.7599630739173553,,0.8632676449213282,0.5664370276449163,0.6706349703662204,0.7515981448029495,0.8434902797157436,,0.4692380937684659,0.6179875293280866,0.3794790969812969,0.14007686748831139,0.8965167770338012,0.4275678259453164,0.6557052852298759
2021-08-15 00:00:00-04:00,0.5539133238424352,,0.5000843492669593,0.8300465327398716,0.7814459729699312,0.1473291890616863,0.23331273907231745,0.8220023781119787,0.400216919543371,0.6175438610815869,0.9413086880393828,0.6257119360040314,0.27205879629870067,0.8112050770382488,0.6357498731736166,,0.17519105804966206,0.7398392992871661,0.7342052500597173,0.6688679849903196,0.42173444651417735,0.5362348297964076,0.7291708792538942,0.8881627805011989,0.5412240935712431,0.8492409147853648,0.6541990233250611,0.8564263785922286,0.4665464524915133,0.46317282371374613,0.11110696257902042,0.6403243569908308,0.8190386087865931,0.4967653618187129,0.7707339884347726,,0.8667438593959264,0.44340552973417646,0.7452449283187021,0.7643835645071853,0.9027274150496266,,0.4622398156981531,0.6224399061501231,0.3937413047854381,0.156350902625363,0.8190130961257618,0.4187521373498315,0.7184571713346206
