Date,POET,RNG,NKE,CWAN,RLI,FTCI,VRSN,SYBT,TCMD,APM,DCOMP,TSVT,FNWD,IBKR,ELS,ARVN,CSWI,NRP,XXII,SFM,FNF,CTLP,PTON,MCBS,HUGE,ZOM,PR,KVYO,BXP,EIC,BURL,DSAQ,SOVO,MXE,EG,SPIR,ITOS,NYMTN,HYT,GRNQ,CVV,BTOG,MGOL,MARA,BAER,SSYS
2021-03-21 00:00:00-04:00,9.699999809265137,317.0199890136719,133.56138610839844,,100.2484130859375,,192.0500030517578,49.42787551879883,53.22999954223633,33.099998474121094,20.871253967285156,,37.66258239746094,77.27539825439453,59.044921875,66.94000244140625,130.1385040283203,15.32224178314209,48.0,24.030000686645508,33.672245025634766,12.260000228881836,108.30999755859375,14.86729621887207,2.259999990463257,2.1500000953674316,4.356563091278076,,90.05189514160156,15.350000381469727,307.0,,,9.805046081542969,231.85159301757812,82.95999908447266,39.54999923706055,18.904895782470703,8.691629409790039,26.5,4.739999771118164,33.900001525878906,,43.04999923706055,9.6899995803833,27.809999465942383
2021-03-28 00:00:00-04:00,8.5,290.70001220703125,129.18997192382812,,101.72317504882812,,199.67999267578125,49.35234069824219,51.06999969482422,29.200000762939453,21.012723922729492,,38.90077590942383,71.89784240722656,60.19719314575195,59.97999954223633,133.7863006591797,12.540046691894531,45.900001525878906,27.959999084472656,35.07596969604492,11.90999984741211,106.41999816894531,14.47169303894043,1.899999976158142,1.690000057220459,4.1059651374816895,,92.3637924194336,15.390000343322754,294.0400085449219,,,9.834258079528809,235.92596435546875,80.4000015258789,33.56999969482422,18.957874298095703,8.75289249420166,25.200000762939453,4.380000114440918,30.0,,36.09000015258789,9.689000129699707,24.670000076293945
2021-04-04 00:00:00-04:00,9.399999618530273,305.010009765625,128.7430877685547,,101.35673522949219,,201.89999389648438,48.52145767211914,53.43000030517578,31.100000381469727,21.02021598815918,,38.5355110168457,72.55772399902344,60.9753303527832,65.80000305175781,134.39755249023438,13.07229232788086,52.20000076293945,26.420000076293945,35.33274841308594,12.020000457763672,112.08999633789062,14.232492446899414,1.9299999475479126,1.4600000381469727,4.318009853363037,,90.80302429199219,15.288999557495117,299.2900085449219,,,10.058205604553223,236.83140563964844,80.08000183105469,35.310001373291016,19.195087432861328,8.990283966064453,26.899999618530273,4.429999828338623,31.200000762939453,,48.849998474121094,9.699999809265137,25.260000228881836
2021-04-11 00:00:00-04:00,9.100000381469727,317.29998779296875,131.5796661376953,,102.50078582763672,,205.3000030517578,48.31373596191406,54.0,28.700000762939453,21.083457946777344,,39.037750244140625,73.34564208984375,61.03157424926758,63.4900016784668,138.36087036132812,12.919069290161133,54.150001525878906,26.100000381469727,37.36985397338867,12.430000305175781,118.5999984741211,13.744888305664062,1.940000057220459,1.2400000095367432,4.0866875648498535,,91.2210693359375,15.760000228881836,324.70001220703125,,,10.330838203430176,240.28329467773438,79.91999816894531,27.010000228881836,19.063825607299805,9.066863059997559,27.0,4.550000190734863,30.0,,49.0,9.770000457763672,23.790000915527344
2021-04-18 00:00:00-04:00,7.800000190734863,325.3800048828125,130.4722442626953,,102.85830688476562,,208.16000366210938,48.8802490234375,54.43000030517578,26.399999618530273,20.954471588134766,,39.037750244140625,75.39424133300781,63.187843322753906,64.69000244140625,138.538330078125,13.830339431762695,48.150001525878906,27.0,38.200111389160156,12.15999984741211,116.20999908447266,13.726487159729004,1.559999942779541,0.8500000238418579,3.9806652069091797,,91.83073425292969,15.736000061035156,324.7300109863281,,,10.70083999633789,247.1964569091797,79.27999877929688,22.290000915527344,19.125600814819336,9.111420631408691,22.299999237060547,3.8499999046325684,24.899999618530273,,38.93000030517578,9.8100004196167,22.639999389648438
2021-04-25 00:00:00-04:00,7.900000095367432,322.5299987792969,126.46996307373047,,101.8840560913086,,211.47000122070312,48.530906677246094,59.90999984741211,25.100000381469727,21.129230499267578,,40.17007827758789,72.19332122802734,64.28472900390625,64.80999755859375,139.27777099609375,14.225491523742676,77.25,26.520000457763672,38.60239028930664,11.039999961853027,101.06999969482422,14.223291397094727,1.649999976158142,0.9430000185966492,3.768620252609253,,92.36199951171875,15.600000381469727,328.0400085449219,,,10.788472175598145,251.6481170654297,79.5999984741211,23.84000015258789,19.016727447509766,9.149958610534668,19.100000381469727,4.159999847412109,24.899999618530273,,32.29999923706055,9.75,23.5
2021-05-02 00:00:00-04:00,8.0,318.95001220703125,128.83053588867188,,99.62274932861328,13.609999656677246,218.77000427246094,48.30430221557617,57.29999923706055,26.399999618530273,21.245738983154297,,40.86408233642578,70.440185546875,65.0628433227539,68.94000244140625,133.64671325683594,13.580345153808594,70.19999694824219,25.610000610351562,39.04747009277344,10.350000381469727,98.3499984741211,14.729296684265137,1.7999999523162842,1.059999942779541,4.0866875648498535,,95.2360610961914,15.470000267028809,326.3299865722656,,,10.876104354858398,261.20208740234375,79.27999877929688,23.510000228881836,18.91712188720703,9.25017261505127,19.299999237060547,4.690000057220459,24.600000381469727,,36.779998779296875,9.75,22.40999984741211
2021-05-09 00:00:00-04:00,7.599999904632568,257.0400085449219,133.8722381591797,,101.23159790039062,12.399999618530273,222.88999938964844,49.361778259277344,55.90999984741211,24.899999618530273,21.527599334716797,,40.86408233642578,68.5491714477539,65.52222442626953,63.630001068115234,132.45245361328125,14.669032096862793,65.55000305175781,25.809999465942383,39.53535842895508,11.079999923706055,83.80999755859375,15.182930946350098,1.7000000476837158,0.847000002861023,4.578246593475342,,94.19965362548828,15.472000122070312,331.010009765625,,,11.411633491516113,257.5710144042969,79.19999694824219,23.100000381469727,19.148759841918945,9.227045059204102,13.600000381469727,5.110000133514404,22.260000228881836,,31.329999923706055,9.779999732971191,20.049999237060547
2021-05-16 00:00:00-04:00,7.699999809265137,239.99000549316406,132.04595947265625,,97.83517456054688,8.380000114440918,220.9199981689453,49.3428955078125,54.5099983215332,24.100000381469727,21.563030242919922,,39.95091247558594,67.99762725830078,64.8565902709961,66.91000366210938,127.2510986328125,15.30483627319336,58.650001525878906,26.3700008392334,40.24577331542969,10.40999984741211,96.58000183105469,15.321798324584961,1.6799999475479126,0.7450000047683716,4.115603446960449,,94.23448181152344,15.800000190734863,333.760009765625,,,11.421369552612305,255.99594116210938,79.12000274658203,24.479999542236328,18.92484474182129,9.049036979675293,12.399999618530273,4.150000095367432,33.599998474121094,,23.079999923706055,9.699999809265137,19.799999237060547
2021-05-23 00:00:00-04:00,8.800000190734863,250.05999755859375,128.86940002441406,,95.68110656738281,8.619999885559082,221.38999938964844,49.069091796875,54.34000015258789,23.799999237060547,21.628826141357422,,40.17920684814453,66.14601135253906,66.03785705566406,66.5,123.1749038696289,15.123030662536621,68.25,25.799999237060547,39.988990783691406,11.84000015258789,100.9000015258789,15.701373100280762,1.7000000476837158,0.8199999928474426,4.520416736602783,,97.61368560791016,15.510000228881836,322.6700134277344,,,11.557686805725098,249.26194763183594,79.27999877929688,22.329999923706055,19.094711303710938,9.274099349975586,13.199999809265137,4.260000228881836,36.29999923706055,,20.889999389648438,9.680000305175781,22.329999923706055
2021-05-30 00:00:00-04:00,8.300000190734863,262.4700012207031,132.82826232910156,,94.50423431396484,10.760000228881836,219.9199981689453,50.740291595458984,53.77000045776367,28.0,21.80597496032715,,41.183685302734375,66.34367370605469,66.43160247802734,72.73999786376953,120.23370361328125,15.156086921691895,67.5,26.600000381469727,40.22010040283203,12.210000038146973,110.30999755859375,15.932820320129395,1.7699999809265137,0.8399999737739563,5.098721027374268,,102.3863754272461,15.449999809265137,323.3699951171875,,,11.577160835266113,246.62852478027344,79.19999694824219,20.540000915527344,19.295461654663086,9.367226600646973,12.800000190734863,4.210000038146973,40.5,,24.770000457763672,9.619999885559082,23.09000015258789
2021-06-06 00:00:00-04:00,8.600000381469727,246.74000549316406,130.1806640625,,93.09761047363281,11.25,219.25999450683594,49.79609680175781,50.0099983215332,31.899999618530273,21.696311950683594,,41.22021484375,67.30047607421875,68.63473510742188,70.44000244140625,117.3714370727539,16.428733825683594,69.44999694824219,27.579999923706055,40.305686950683594,12.449999809265137,103.01000213623047,16.2012996673584,1.899999976158142,0.9089999794960022,5.937263488769531,,104.74659729003906,15.729999542236328,304.3599853515625,,,11.723213195800781,246.06874084472656,79.44000244140625,17.899999618530273,19.58887481689453,9.429313659667969,13.800000190734863,4.300000190734863,53.099998474121094,,24.350000381469727,9.645000457763672,22.93000030517578
2021-06-13 00:00:00-04:00,8.399999618530273,274.55999755859375,128.4285888671875,,93.33055114746094,10.800000190734863,221.0,48.87080383300781,51.869998931884766,29.0,21.763797760009766,,41.19282150268555,64.57804870605469,71.19412231445312,81.63999938964844,114.05520629882812,17.147701263427734,71.8499984741211,29.0,40.39128494262695,12.430000305175781,113.12000274658203,16.886381149291992,1.940000057220459,0.9470000267028809,6.3806304931640625,,107.27229309082031,15.635000228881836,313.30999755859375,,,11.801108360290527,240.82237243652344,80.0,20.030000686645508,19.64678192138672,9.592287063598633,14.399999618530273,4.269999980926514,39.599998474121094,,26.549999237060547,9.71500015258789,22.809999465942383
2021-06-20 00:00:00-04:00,8.5,288.9599914550781,124.9925308227539,,90.90252685546875,11.8100004196167,223.1699981689453,48.6619987487793,50.72999954223633,34.29999923706055,21.73005485534668,,41.36631774902344,62.39816665649414,70.43476104736328,79.16999816894531,113.59131622314453,15.990743637084961,67.05000305175781,27.56999969482422,37.51210403442383,12.390000343322754,109.12000274658203,16.636415481567383,1.8300000429153442,0.8870000243186951,6.332438945770264,,102.1250991821289,15.527999877929688,301.5799865722656,,,11.285054206848145,224.0965118408203,79.5999984741211,25.06999969482422,19.89000129699707,9.512627601623535,13.0,4.25,41.70000076293945,,28.920000076293945,9.680000305175781,21.6299991607666
2021-06-27 00:00:00-04:00,8.899999618530273,302.010009765625,150.24215698242188,,93.28575134277344,12.100000381469727,227.72999572753906,48.7853889465332,57.0,31.5,21.85658836364746,,41.32046890258789,65.71240234375,71.34861755371094,76.20999908447266,116.40422058105469,17.76749038696289,71.55000305175781,26.3799991607666,38.59028625488281,11.75,121.48999786376953,16.182777404785156,1.8300000429153442,0.8479999899864197,7.064957141876221,,104.33727264404297,15.78499984741211,326.0199890136719,,,11.83031940460205,243.09927368164062,79.91999816894531,25.459999084472656,20.360998153686523,9.528246879577637,14.300000190734863,4.5,42.900001525878906,,28.190000534057617,9.649999618530273,26.489999771118164
2021-07-04 00:00:00-04:00,11.100000381469727,289.55999755859375,155.4887237548828,,95.1403579711914,12.720000267028809,231.3300018310547,48.386749267578125,51.20000076293945,31.299999237060547,21.966249465942383,,40.502159118652344,64.6569595336914,70.81167602539062,79.87999725341797,117.46028900146484,16.759288787841797,59.400001525878906,25.489999771118164,37.75361633300781,12.25,121.5999984741211,16.46052360534668,1.7200000286102295,0.7799999713897705,6.631228923797607,,101.94457244873047,16.434999465942383,331.92999267578125,,,11.801108360290527,239.40879821777344,80.16000366210938,25.270000457763672,20.085975646972656,9.746927261352539,12.0,4.289999961853027,45.29999923706055,,30.290000915527344,9.640000343322754,23.31999969482422
2021-07-11 00:00:00-04:00,8.600000381469727,294.80999755859375,156.71519470214844,,94.53111267089844,11.279999732971191,233.02999877929688,47.05796813964844,49.790000915527344,30.200000762939453,22.067476272583008,,40.45618438720703,64.41038513183594,73.98627471923828,82.56999969482422,116.96680450439453,17.519577026367188,57.29999923706055,26.540000915527344,38.12450408935547,11.220000267028809,117.83999633789062,16.386457443237305,1.6799999475479126,0.7369999885559082,6.573398590087891,,102.91070556640625,16.23200035095215,329.8900146484375,,,11.83031940460205,235.1490478515625,79.76000213623047,25.8700008392334,20.09384536743164,9.723498344421387,11.199999809265137,4.199999809265137,42.0,,27.690000534057617,9.654999732971191,22.860000610351562
2021-07-18 00:00:00-04:00,8.800000190734863,273.7900085449219,155.59579467773438,,96.73514556884766,10.220000267028809,229.74000549316406,45.9000244140625,46.5099983215332,28.200000762939453,22.12652587890625,,41.28369903564453,62.11211395263672,75.45584106445312,74.52999877929688,113.01888275146484,16.96588897705078,45.900001525878906,25.709999084472656,37.90887451171875,9.979999542236328,110.54000091552734,16.451261520385742,1.5499999523162842,0.6069999933242798,5.310766696929932,,102.00605010986328,16.209999084472656,320.4800109863281,,,11.869266510009766,234.12445068359375,80.0,24.18000030517578,19.991525650024414,9.572025299072266,9.119999885559082,3.9600000381469727,38.400001525878906,,23.329999923706055,9.65999984741211,19.940000534057617
2021-07-25 00:00:00-04:00,8.300000190734863,276.54998779296875,161.9325408935547,,95.09556579589844,10.399999618530273,222.5399932861328,44.295989990234375,48.09000015258789,26.399999618530273,22.219316482543945,,39.53672409057617,60.00127410888672,77.62247467041016,95.47000122070312,115.0125732421875,17.337772369384766,47.400001525878906,24.739999771118164,38.59028625488281,10.170000076293945,121.55000305175781,16.93267250061035,1.6100000143051147,0.628000020980835,5.291489601135254,,100.91695404052734,16.350000381469727,329.9700012207031,,,11.801108360290527,230.33905029296875,79.68000030517578,24.31999969482422,19.960041046142578,9.705623626708984,8.100000381469727,4.110000133514404,34.79999923706055,,24.639999389648438,9.670000076293945,20.010000228881836
2021-08-01 00:00:00-04:00,9.0,267.2699890136719,163.05189514160156,,97.10247802734375,10.140000343322754,216.3699951171875,45.216644287109375,48.97999954223633,25.700000762939453,22.26993179321289,,40.6860466003418,61.01723861694336,78.9413070678711,101.0999984741211,116.90270233154297,17.81707763671875,48.150001525878906,24.579999923706055,38.478145599365234,10.34000015258789,118.05000305175781,18.48799705505371,1.75,0.6079999804496765,5.021614074707031,,103.09514617919922,16.489999771118164,334.79998779296875,,,12.044530868530273,239.86416625976562,79.68000030517578,24.030000686645508,19.991525650024414,9.776352882385254,8.149999618530273,4.150000095367432,36.599998474121094,,27.6299991607666,9.710000038146973,19.739999771118164
2021-08-08 00:00:00-04:00,8.699999809265137,247.42999267578125,168.20111083984375,,98.4732666015625,10.350000381469727,213.91000366210938,47.665409088134766,43.66999816894531,26.0,22.474428176879883,,39.996456146240234,62.644752502441406,78.61160278320312,95.0,126.18257904052734,17.850133895874023,52.95000076293945,23.799999237060547,40.367130279541016,10.800000190734863,112.69000244140625,19.42869758605957,1.7000000476837158,0.5899999737739563,4.626439094543457,,103.55187225341797,16.53700065612793,338.25,,,11.83031940460205,249.19955444335938,79.83999633789062,25.010000228881836,20.054489135742188,9.870660781860352,8.859999656677246,4.199999809265137,36.900001525878906,,34.25,9.680000305175781,21.31999969482422
2021-08-15 00:00:00-04:00,8.800000190734863,252.75999450683594,167.12066650390625,,97.50564575195312,10.010000228881836,209.44000244140625,48.92775344848633,41.18000030517578,25.399999618530273,22.265026092529297,,38.663238525390625,62.34884262084961,78.1500244140625,91.20999908447266,128.32711791992188,17.7757568359375,60.45000076293945,24.260000228881836,42.31648254394531,10.0,110.87999725341797,19.92232894897461,1.5800000429153442,0.47600001096725464,4.510777950286865,,103.56065368652344,17.399999618530273,342.8500061035156,,,12.093215942382812,258.92388916015625,73.83999633789062,24.639999389648438,20.085975646972656,9.837300300598145,7.599999904632568,5.110000133514404,38.70000076293945,,32.880001068115234,9.680000305175781,22.079999923706055
2021-08-22 00:00:00-04:00,8.100000381469727,250.8800048828125,163.324462890625,,98.93020629882812,9.529999732971191,213.0399932861328,49.00368118286133,40.83000183105469,23.899999618530273,22.2137451171875,,38.13914489746094,61.11587142944336,78.40435791015625,85.83000183105469,129.7305145263672,16.88410758972168,52.20000076293945,24.950000762939453,41.859336853027344,10.020000457763672,108.06999969482422,19.475265502929688,1.5499999523162842,0.47200000286102295,3.9999423027038574,,99.35358428955078,17.649999618530273,347.5199890136719,,,12.044530868530273,257.9941711425781,72.4000015258789,26.010000228881836,20.078102111816406,9.837300300598145,7.599999904632568,5.159999847412109,38.70000076293945,,35.2599983215332,9.670000076293945,20.31999969482422
2021-08-29 00:00:00-04:00,8.399999618530273,257.4800109863281,163.38922119140625,,99.19003295898438,10.819999694824219,214.66000366210938,49.40231704711914,43.09000015258789,25.5,22.265026092529297,,38.75518035888672,64.35118865966797,77.86741638183594,85.41999816894531,135.43276977539062,17.1204833984375,59.54999923706055,24.709999084472656,42.307857513427734,10.100000381469727,104.33999633789062,19.717424392700195,1.840000033378601,0.6320000290870667,4.9926981925964355,,99.32722473144531,17.559999465942383,309.5299987792969,,,12.161373138427734,255.623046875,76.0,27.989999771118164,20.219772338867188,9.908468246459961,9.520000457763672,4.699999809265137,37.20000076293945,,40.20000076293945,9.645000457763672,20.770000457763672
2021-09-05 00:00:00-04:00,8.899999618530273,250.80999755859375,159.20651245117188,,97.78022766113281,10.319999694824219,220.22999572753906,51.15821075439453,42.869998931884766,26.399999618530273,22.393232345581055,,39.260887145996094,63.72016906738281,83.02025604248047,85.88999938964844,129.3944549560547,17.69454002380371,50.400001525878906,24.549999237060547,41.47118377685547,10.770000457763672,98.55999755859375,19.167905807495117,1.809999942779541,0.6000000238418579,4.973422527313232,,100.02108764648438,17.299999237060547,297.5,,,12.141900062561035,244.86996459960938,94.80000305175781,28.809999465942383,20.695951461791992,9.916377067565918,7.900000095367432,4.659999847412109,34.5,,43.40999984741211,9.699999809265137,22.969999313354492
2021-09-12 00:00:00-04:00,8.300000190734863,218.97999572753906,159.49900817871094,,93.33525085449219,9.59000015258789,221.1699981689453,50.38941192626953,42.45000076293945,26.100000381469727,22.097505569458008,,39.07699203491211,62.04071807861328,79.1485595703125,97.06999969482422,127.98123168945312,17.905590057373047,48.45000076293945,23.149999618530273,40.08248519897461,10.25,114.38999938964844,18.534564971923828,1.7000000476837158,0.5960000157356262,5.050529479980469,,94.95328521728516,17.09000015258789,287.1499938964844,,,11.557686805725098,243.62954711914062,79.36000061035156,27.540000915527344,20.558216094970703,9.940101623535156,7.139999866485596,4.699999809265137,34.20000076293945,,35.7400016784668,9.75,23.43000030517578
2021-09-19 00:00:00-04:00,8.100000381469727,232.80999755859375,152.50830078125,,92.12298583984375,9.300000190734863,218.77000427246094,49.875221252441406,44.86000061035156,26.5,22.307762145996094,,39.03102493286133,60.795955657958984,77.01017761230469,96.4800033569336,120.62849426269531,17.230228424072266,45.599998474121094,22.75,40.09193801879883,10.0,103.41999816894531,18.888492584228516,1.5499999523162842,0.5239999890327454,5.368597507476807,,96.6044921875,17.0,296.1600036621094,,,11.294791221618652,244.12571716308594,109.68000030517578,28.75,20.510990142822266,9.834678649902344,6.440000057220459,4.449999809265137,34.5,,35.84000015258789,9.699999809265137,23.649999618530273
2021-09-26 00:00:00-04:00,8.0,222.1300048828125,145.84913635253906,25.3700008392334,91.79072570800781,8.140000343322754,217.77000427246094,52.68952941894531,44.959999084472656,26.600000381469727,22.128273010253906,,39.281700134277344,61.9715690612793,76.49009704589844,88.61000061035156,124.04791259765625,18.09132194519043,44.54999923706055,22.43000030517578,40.039737701416016,10.970000267028809,92.63999938964844,19.372812271118164,1.5399999618530273,0.5180000066757202,5.609557628631592,,99.04618072509766,17.479999542236328,304.8599853515625,,13.640000343322754,10.759262084960938,244.01121520996094,110.80000305175781,27.459999084472656,20.23551368713379,9.627800941467285,5.989999771118164,4.639999866485596,32.70000076293945,,36.18000030517578,9.699999809265137,22.299999237060547
2021-10-03 00:00:00-04:00,8.300000190734863,228.69000244140625,143.3823699951172,24.459999084472656,91.08134460449219,7.619999885559082,206.67999267578125,57.77436065673828,45.93000030517578,25.600000381469727,22.196651458740234,,38.030982971191406,63.739925384521484,74.25708770751953,85.20999908447266,129.216552734375,20.953176498413086,46.650001525878906,21.989999771118164,39.735225677490234,10.729999542236328,86.70999908447266,19.63359832763672,1.5499999523162842,0.5690000057220459,6.766167163848877,,99.07144927978516,17.579999923706055,284.94000244140625,,13.4399995803833,10.467155456542969,240.47137451171875,56.79999923706055,27.010000228881836,20.41747283935547,9.68349838256836,6.400000095367432,4.599999904632568,30.899999618530273,,33.16999816894531,9.75,22.219999313354492
2021-10-10 00:00:00-04:00,8.699999809265137,225.94000244140625,148.66685485839844,23.219999313354492,92.77851104736328,6.840000152587891,205.94000244140625,58.48032760620117,39.68000030517578,25.5,22.13681983947754,,39.23537063598633,70.79360961914062,75.9034652709961,82.25,134.6322784423828,21.31618309020996,43.79999923706055,22.329999923706055,40.70966720581055,10.979999542236328,86.11000061035156,20.089977264404297,1.4600000381469727,0.5109999775886536,6.90110445022583,,100.87000274658203,18.770000457763672,277.45001220703125,,13.329999923706055,9.366886138916016,256.2814636230469,52.08000183105469,26.940000534057617,20.569965362548828,9.794894218444824,6.809999942779541,4.710000038146973,29.459999084472656,,39.4900016784668,9.744999885559082,26.350000381469727
